Student_ID,First_Name,Last_Name,Gender,Attendance (%),Internal_marks,Final_Score,Assignments_Avg,Quizzes_score,Previous_gpa,Semester
S2030,Omar,Williams,Male,71.99,99.01,83.37,88.74,75.63,2.07,III/II
S2031,Liam,Jones,Male,88.59,65.06,82.46,69.92,82.86,3.19,III/II
S2032,Ali,Brown,Female,75.83,52.72,52.04,99.59,88.6,2.46,I/II
S2033,Emma,Williams,Male,80.48,71.29,49.51,61.38,93.7,2.24,IV/II
S2034,Ali,Williams,Female,86.19,78.93,44.62,63.22,69.61,2.15,III/II
S2035,Sara,Brown,Female,51.25,58.91,94.72,52.57,90.57,3.39,II/II
S2036,Liam,Jones,Male,78.53,82.89,53.98,97.02,62.94,2.68,I/I
S2037,Omar,Smith,Female,94.21,98.51,60.65,72.8,83.02,3.45,IV/I
S2038,Ali,Brown,Male,50.87,93.82,56.83,83.74,55.14,2.13,II/II
S2039,John,Brown,Male,70.26,57.5,64.82,84.37,51.0,2.63,I/I
S2040,Ahmed,Brown,Male,96.31,59.6,82.84,93.73,54.79,3.08,III/I
S2041,Sara,Williams,Female,67.66,62.29,92.24,83.25,65.97,3.58,IV/II
S2042,Omar,Johnson,Female,72.94,63.67,50.96,78.1,51.55,2.64,III/I
S2043,Ali,Smith,Female,99.08,46.02,81.18,85.52,81.52,3.25,I/I
S2044,Emma,Jones,Male,59.97,85.72,61.15,87.55,65.83,3.77,II/II
S2045,John,Jones,Male,53.26,61.92,98.83,59.3,86.82,3.23,I/I
S2046,John,Johnson,Male,92.97,92.79,57.94,55.48,52.3,2.47,III/II
S2047,Ali,Brown,Female,93.42,95.62,40.43,53.74,60.84,2.05,I/II
S2048,Ahmed,Smith,Male,73.6,41.47,70.94,68.7,70.4,3.74,IV/I
S2049,Ali,Jones,Male,75.71,99.31,49.04,74.9,69.13,2.04,III/I
S2050,Sara,Davis,Female,91.79,82.6,42.67,80.78,56.55,3.75,IV/I
S2051,Ali,Jones,Female,86.93,71.22,81.9,97.9,99.71,3.06,I/II
S2052,John,Brown,Female,63.26,63.37,83.94,66.54,64.22,3.88,III/II
S2053,Omar,Davis,Male,50.84,71.11,67.64,88.04,86.05,3.6,III/II
S2054,Ali,Johnson,Male,73.99,59.48,80.61,76.57,61.0,4.0,III/I
S2055,Ahmed,Smith,Male,92.95,77.36,72.29,61.0,93.89,2.7,III/I
S2056,Liam,Johnson,Female,94.79,45.58,77.79,80.77,69.39,3.53,III/II
S2057,Omar,Johnson,Female,97.81,77.27,75.8,98.36,95.05,2.8,II/I
S2058,Emma,Smith,Female,93.98,56.52,79.95,56.22,67.09,2.96,IV/I
S2059,Maria,Smith,Female,79.0,41.06,51.98,75.36,50.43,3.26,IV/II
S2060,Ali,Jones,Male,72.23,73.16,56.12,52.58,75.85,3.75,I/II
S2061,Ahmed,Jones,Male,88.74,74.71,66.4,66.06,76.24,3.97,IV/I
S2062,Omar,Smith,Male,86.99,65.59,66.77,81.03,55.99,3.54,I/II
S2063,Ahmed,Davis,Male,76.91,44.34,86.46,92.05,61.75,2.84,II/I
S2064,Emma,Williams,Male,54.37,93.6,62.04,86.52,89.17,2.84,IV/II
S2065,John,Jones,Male,96.3,76.69,49.75,73.14,51.84,3.48,II/II
S2066,Ahmed,Williams,Male,72.78,46.94,55.09,95.46,74.48,2.48,I/II
S2067,Omar,Davis,Male,68.17,70.66,52.88,65.14,76.52,2.22,IV/I
S2068,Ahmed,Smith,Female,81.48,69.84,83.9,87.7,84.44,2.71,I/I
S2069,Ahmed,Davis,Female,83.69,43.62,68.22,73.7,51.87,2.57,IV/II
S2070,Ahmed,Jones,Male,60.53,76.41,82.52,94.93,79.28,2.59,III/II
S2071,Sara,Johnson,Female,91.85,88.5,64.97,89.87,50.15,2.47,III/II
S2072,Sara,Smith,Male,64.5,84.94,93.38,95.07,63.26,2.08,II/I
S2073,John,Brown,Male,59.33,52.18,99.01,60.71,74.98,2.04,I/II
S2074,Ali,Williams,Female,70.32,91.74,80.19,83.41,95.56,3.98,II/II
S2075,Ahmed,Davis,Male,86.53,60.55,91.83,86.92,56.33,2.86,I/II
S2076,Emma,Smith,Male,98.27,96.79,70.48,87.12,58.46,2.77,III/II
S2077,Ali,Davis,Male,90.46,44.3,96.08,75.2,83.46,3.36,III/I
S2078,Emma,Smith,Male,97.02,69.17,89.9,50.56,68.74,2.44,I/I
S2079,Ali,Jones,Male,57.03,75.83,99.51,63.07,81.17,3.9,IV/II
S2080,John,Jones,Male,53.56,54.86,77.39,66.17,99.87,3.57,II/I
S2081,Ahmed,Jones,Male,77.89,86.28,86.75,92.6,99.34,2.18,III/I
S2082,Ahmed,Davis,Female,64.51,77.61,72.57,92.04,67.69,2.84,IV/I
S2083,Maria,Brown,Female,91.4,41.09,55.55,55.23,75.2,3.76,II/II
S2084,Emma,Jones,Male,83.6,76.5,61.29,97.49,95.23,3.89,III/I
S2085,Ali,Smith,Female,98.54,69.49,93.64,59.12,54.61,2.93,IV/I
S2086,Ali,Jones,Male,62.74,51.76,43.36,70.72,72.62,3.23,III/I
S2087,Liam,Johnson,Male,74.29,99.74,75.49,60.76,68.88,2.33,II/II
S2088,Liam,Jones,Male,75.06,93.83,62.35,93.02,64.74,3.98,IV/II
S2089,Sara,Davis,Male,61.96,57.55,63.2,87.47,99.71,2.46,III/I
S2090,Maria,Brown,Female,79.5,72.46,93.07,67.68,86.68,3.89,II/I
S2091,Omar,Johnson,Female,72.16,58.99,91.23,84.09,69.44,3.3,III/II
S2092,Liam,Davis,Female,72.34,86.53,75.93,59.22,91.45,3.22,I/II
S2093,Omar,Davis,Female,68.14,95.82,56.38,69.11,74.48,3.03,III/I
S2094,Sara,Davis,Male,50.85,61.53,68.53,68.86,93.64,2.46,II/I
S2095,Sara,Smith,Female,76.1,88.34,64.5,61.9,63.32,2.35,I/II
S2096,Sara,Davis,Male,66.76,69.9,61.22,93.82,61.18,2.44,IV/II
S2097,Emma,Smith,Male,50.07,63.79,46.17,83.94,62.36,2.37,IV/I
S2098,Emma,Davis,Female,65.4,96.31,72.59,64.0,76.92,3.56,I/II
S2099,John,Williams,Male,63.93,70.62,58.11,62.11,64.57,2.7,IV/I
S2100,John,Johnson,Female,69.67,68.04,79.65,50.9,57.36,2.12,III/I
S2101,Sara,Williams,Female,56.59,80.35,59.15,67.33,99.73,3.94,II/I
S2102,Maria,Davis,Female,75.38,55.67,65.87,76.34,95.02,3.77,III/II
S2103,Ali,Johnson,Female,84.62,59.49,43.14,63.89,81.75,3.86,III/I
S2104,Emma,Johnson,Female,81.51,95.92,99.55,85.02,94.58,3.99,IV/I
S2105,Maria,Brown,Male,90.19,80.71,70.46,70.59,96.77,2.35,II/II
S2106,Ahmed,Williams,Female,72.6,89.6,41.45,65.82,83.81,2.79,I/II
S2107,Emma,Brown,Female,75.95,56.27,72.47,96.95,75.93,3.52,III/I
S2108,Emma,Johnson,Male,90.52,72.63,92.22,63.14,94.1,3.39,IV/I
S2109,John,Smith,Female,71.39,98.28,86.35,69.91,78.39,2.31,IV/II
S2110,Ali,Johnson,Female,85.08,59.12,82.05,69.11,56.34,3.63,I/II
S2111,Ali,Brown,Male,71.73,49.63,48.37,62.06,68.34,2.45,IV/II
S2112,Liam,Williams,Male,70.89,70.65,79.46,60.87,72.3,2.45,IV/I
S2113,Omar,Davis,Female,88.01,63.27,85.98,65.12,96.77,3.07,II/I
S2114,Omar,Davis,Male,58.74,49.57,74.35,93.21,82.96,3.19,I/I
S2115,Omar,Williams,Female,66.93,93.31,93.56,88.35,93.76,3.16,IV/II
S2116,Omar,Davis,Male,61.21,99.44,56.62,84.05,87.88,2.18,III/I
S2117,Ahmed,Davis,Female,67.96,74.11,54.53,72.86,65.49,3.75,III/II
S2118,Ahmed,Brown,Female,61.52,86.48,92.17,75.39,85.94,2.53,III/I
S2119,Emma,Williams,Female,78.97,91.54,77.52,63.36,59.76,2.26,I/II
S2120,Sara,Jones,Male,89.91,82.06,40.09,53.72,70.41,3.78,II/I
S2121,John,Smith,Female,89.33,42.65,61.19,66.55,90.3,3.91,IV/I
S2122,John,Smith,Male,68.23,49.46,91.47,74.78,80.6,3.72,II/II
S2123,Omar,Davis,Female,99.44,44.26,41.64,52.87,91.27,3.62,III/II
S2124,Emma,Smith,Female,79.69,40.59,40.19,54.41,62.74,3.31,II/I
S2125,Liam,Williams,Female,69.97,58.36,56.88,63.15,87.49,3.1,IV/II
S2126,Maria,Williams,Female,91.78,63.54,94.84,68.35,60.12,2.17,IV/II
S2127,Sara,Johnson,Female,86.49,54.46,94.09,69.67,77.27,2.82,III/I
S2128,Emma,Johnson,Male,87.46,43.88,71.13,55.89,71.68,2.75,II/II
S2129,Sara,Smith,Male,59.81,71.79,73.19,61.29,77.82,2.52,II/I
S2130,Sara,Jones,Male,73.42,56.4,59.92,63.08,56.78,3.45,I/I
S2131,Sara,Johnson,Female,93.09,87.76,54.62,53.38,68.06,2.99,III/II
S2132,Emma,Johnson,Female,75.2,40.48,88.91,66.3,83.35,2.16,I/II
S2133,Omar,Williams,Male,84.17,90.55,46.38,53.61,77.93,2.44,II/I
S2134,John,Jones,Female,79.4,97.29,69.24,85.17,77.45,3.37,II/I
S2135,John,Davis,Female,92.12,82.97,78.06,69.3,75.54,2.15,I/I
S2136,Omar,Smith,Female,64.23,84.02,46.22,66.34,97.19,3.7,III/I
S2137,Sara,Johnson,Male,78.77,96.01,71.18,56.33,96.73,2.99,IV/I
S2138,Maria,Jones,Male,56.16,52.54,74.65,61.33,68.01,2.96,IV/I
S2139,Ali,Jones,Male,84.51,99.67,84.55,61.64,67.59,3.18,III/II
S2140,Emma,Smith,Male,86.6,86.41,54.09,99.26,77.74,3.65,III/II
S2141,Ali,Jones,Male,52.14,83.59,57.6,91.77,54.78,2.7,I/II
S2142,Liam,Jones,Female,83.79,61.67,74.17,50.76,65.15,3.36,II/I
S2143,Omar,Jones,Female,70.73,72.75,98.99,80.84,61.54,3.13,II/II
S2144,Maria,Johnson,Female,56.2,79.24,53.05,62.8,61.17,2.53,II/I
S2145,Emma,Smith,Female,71.0,77.22,99.15,55.22,81.93,3.76,IV/I
S2146,Omar,Jones,Male,59.71,82.3,82.86,85.28,69.22,3.59,I/II
S2147,Sara,Jones,Male,70.78,44.94,89.56,56.58,58.56,3.32,II/I
S2148,John,Johnson,Female,69.22,61.34,45.38,72.19,94.38,3.7,I/I
S2149,Ali,Smith,Male,86.92,66.04,58.03,81.61,93.71,3.73,IV/I
S2150,Ahmed,Williams,Female,88.71,55.64,43.46,77.72,93.12,3.42,II/I
S2151,Ahmed,Johnson,Female,80.35,50.36,62.29,98.88,69.54,3.67,II/I
S2152,Maria,Smith,Female,51.13,48.34,98.88,89.29,52.85,3.39,IV/I
S2153,Sara,Jones,Female,96.55,61.98,46.32,88.71,55.34,3.36,II/II
S2154,Liam,Smith,Male,84.31,69.61,73.74,67.78,63.8,3.24,IV/I
S2155,Ali,Smith,Female,51.71,43.78,40.36,50.42,61.0,3.51,I/I
S2156,Sara,Davis,Male,90.94,96.79,82.76,86.72,93.7,2.32,I/I
S2157,Ali,Smith,Female,60.01,85.91,51.83,99.99,99.32,3.76,II/I
S2158,Maria,Williams,Female,78.96,83.85,47.78,70.29,90.83,3.74,III/II
S2159,Maria,Smith,Female,73.33,50.37,60.22,99.28,86.49,2.06,II/II
S2160,Liam,Williams,Female,70.99,76.23,86.26,57.09,79.43,3.65,II/I
S2161,Ahmed,Jones,Male,94.49,71.78,46.4,64.83,88.5,2.26,IV/I
S2162,Sara,Williams,Female,71.87,98.95,53.79,58.54,97.35,2.67,II/I
S2163,Emma,Jones,Male,53.77,84.86,40.51,73.76,80.07,3.49,I/II
S2164,Ahmed,Jones,Female,97.33,74.55,98.1,89.85,57.73,2.32,I/II
S2165,Sara,Williams,Female,96.03,91.05,75.53,67.03,58.19,3.64,III/II
S2166,Ahmed,Johnson,Female,84.22,49.31,83.19,95.31,79.19,3.66,II/II
S2167,Emma,Brown,Male,73.39,40.91,79.08,77.24,66.67,3.01,III/I
S2168,John,Smith,Female,54.64,81.41,48.66,73.27,95.51,2.01,IV/II
S2169,John,Davis,Female,89.54,45.9,75.7,89.35,80.58,2.57,I/II
S2170,Liam,Brown,Female,53.77,46.93,47.88,55.07,83.82,3.23,III/I
S2171,John,Smith,Female,53.43,84.68,64.07,88.69,50.29,3.96,I/I
S2172,John,Smith,Female,76.87,56.23,74.14,62.15,74.94,3.26,I/II
S2173,Omar,Jones,Male,58.01,77.72,73.53,64.04,71.56,2.52,I/II
S2174,Ali,Smith,Male,50.39,95.04,47.14,79.97,85.29,3.27,II/II
S2175,Omar,Davis,Female,71.16,58.99,42.07,95.1,69.13,3.08,III/II
S2176,Omar,Smith,Female,56.86,53.03,87.89,78.92,98.83,3.56,III/I
S2177,Liam,Williams,Male,58.03,46.39,83.56,82.45,83.51,2.21,IV/I
S2178,Omar,Brown,Female,53.85,47.83,44.91,88.83,83.0,3.52,I/II
S2179,John,Williams,Male,60.25,43.73,47.64,62.97,95.97,3.08,I/II
S2180,Emma,Davis,Female,85.77,45.26,93.56,91.36,99.76,3.93,II/II
S2181,Liam,Smith,Female,90.45,65.92,86.15,70.9,59.89,2.68,II/II
S2182,Liam,Davis,Male,72.63,59.25,99.77,58.78,90.53,3.27,III/II
S2183,Maria,Jones,Female,75.33,82.39,55.24,67.51,58.12,3.86,III/I
S2184,Liam,Williams,Male,51.63,92.21,69.27,62.31,72.85,2.21,I/I
S2185,Maria,Williams,Male,53.47,87.09,54.19,61.44,55.01,3.87,IV/I
S2186,Liam,Johnson,Male,62.88,71.84,77.37,64.13,81.17,3.38,III/II
S2187,Ali,Smith,Female,77.19,46.15,46.92,59.05,73.43,2.14,IV/II
S2188,John,Jones,Male,86.98,82.59,47.63,83.39,81.43,2.6,I/I
S2189,Liam,Williams,Male,80.25,61.77,44.31,79.0,83.9,3.42,II/I
S2190,John,Williams,Female,69.61,45.14,81.62,82.42,80.97,2.13,I/II
S2191,John,Jones,Female,55.92,90.55,69.64,67.19,64.7,3.16,III/I
S2192,Ahmed,Davis,Female,89.04,60.29,77.06,88.49,91.85,2.69,III/II
S2193,Liam,Davis,Female,68.19,53.09,92.76,56.48,77.58,3.24,I/II
S2194,Sara,Smith,Female,86.8,92.29,84.42,78.56,74.49,2.09,III/I
S2195,Ahmed,Johnson,Female,75.65,94.13,67.7,63.77,99.35,3.74,III/I
S2196,Sara,Williams,Male,86.93,60.34,99.06,76.38,64.18,3.95,III/I
S2197,John,Johnson,Female,95.36,61.29,67.38,66.18,76.4,3.94,I/II
S2198,John,Davis,Male,96.05,74.78,46.75,89.53,84.12,3.5,III/II
S2199,Ahmed,Davis,Female,76.76,84.01,99.56,94.56,56.26,2.26,IV/I
S2200,Ahmed,Brown,Male,75.58,43.79,41.37,87.13,67.71,3.52,II/II
S2201,Sara,Smith,Male,63.28,75.6,72.99,58.78,90.08,2.05,I/II
S2202,Maria,Brown,Female,96.79,97.17,58.55,63.74,61.84,2.04,IV/II
S2203,Sara,Brown,Female,72.9,55.73,70.21,95.97,74.66,2.65,III/I
S2204,Ahmed,Brown,Male,56.38,94.53,73.52,71.86,81.53,2.98,III/II
S2205,Emma,Smith,Female,71.64,97.01,54.41,97.06,83.56,3.54,IV/I
S2206,Ahmed,Smith,Female,56.35,56.15,73.41,69.62,86.42,3.37,II/I
S2207,Emma,Jones,Male,75.13,85.25,85.36,97.59,93.3,2.89,IV/II
S2208,Ali,Johnson,Male,78.06,54.33,55.99,96.29,69.64,2.55,I/I
S2209,Ahmed,Johnson,Male,66.89,84.26,63.01,83.03,85.33,3.99,IV/II
S2210,Ali,Jones,Female,53.58,87.85,56.09,50.44,86.61,2.85,III/I
S2211,Maria,Jones,Female,97.18,54.83,89.23,70.02,65.01,2.9,II/I
S2212,Sara,Davis,Female,88.67,82.95,83.5,95.56,98.41,2.33,II/II
S2213,Emma,Brown,Female,91.94,88.73,92.27,94.26,93.26,3.59,IV/I
S2214,Sara,Jones,Male,68.34,61.51,50.2,59.37,64.49,3.39,IV/I
S2215,Ali,Williams,Female,88.04,50.06,44.41,69.96,83.75,2.44,III/I
S2216,Emma,Johnson,Male,74.27,45.52,47.16,91.78,85.89,2.16,IV/II
S2217,Sara,Jones,Female,60.05,74.52,49.66,78.89,71.57,3.36,IV/II
S2218,Ahmed,Williams,Female,56.22,98.69,71.98,92.36,93.19,3.31,IV/I
S2219,John,Williams,Male,67.25,89.38,98.25,91.33,84.51,2.55,II/I
S2220,Ali,Williams,Female,56.88,66.15,61.43,95.37,82.91,3.9,III/I
S2221,Sara,Davis,Female,99.91,72.2,97.51,55.86,61.04,2.3,I/II
S2222,Ali,Davis,Male,52.46,56.77,42.29,57.26,70.39,2.86,III/II
S2223,Omar,Williams,Female,72.06,49.78,95.61,54.14,71.7,3.89,II/I
S2224,Ali,Davis,Male,72.6,68.92,50.87,96.76,86.68,2.84,III/II
S2225,Emma,Brown,Male,65.03,67.81,94.75,73.76,80.92,3.28,I/II
S2226,Omar,Williams,Male,78.57,71.32,43.37,53.22,54.29,2.8,I/II
S2227,Liam,Brown,Male,57.5,97.17,96.89,66.08,65.38,2.55,III/II
S2228,Emma,Brown,Female,89.2,76.23,52.05,67.57,73.65,3.97,II/I
S2229,John,Williams,Female,66.62,76.35,58.16,90.48,86.84,2.82,III/II
S2230,Omar,Johnson,Female,79.57,47.68,69.46,86.77,87.18,3.79,III/II
S2231,Liam,Williams,Male,85.78,99.79,62.84,84.47,74.53,2.46,I/I
S2232,Ahmed,Williams,Female,94.45,86.37,80.05,51.09,55.85,2.43,II/I
S2233,Ali,Davis,Female,91.79,92.63,98.49,95.53,64.65,2.06,IV/II
S2234,Sara,Williams,Female,80.42,64.86,76.39,60.78,62.73,3.3,IV/II
S2235,Maria,Johnson,Female,69.42,70.13,83.29,81.45,89.05,2.74,I/I
S2236,Ali,Davis,Male,75.16,71.33,45.28,53.09,59.0,3.73,III/I
S2237,Liam,Smith,Male,88.44,51.65,77.67,54.08,73.25,2.95,IV/I
S2238,Ali,Smith,Female,93.88,81.37,67.23,50.48,83.54,3.94,IV/II
S2239,John,Brown,Male,55.19,94.18,93.15,78.3,98.24,2.37,III/II
S2240,Ahmed,Brown,Female,69.24,49.82,63.29,81.47,99.96,3.74,III/I
S2241,Maria,Johnson,Female,88.81,45.18,80.77,52.52,97.65,3.55,IV/II
S2242,Omar,Jones,Female,71.58,84.29,53.69,64.52,85.91,3.54,II/I
S2243,Omar,Smith,Male,66.61,56.39,55.56,92.57,87.32,3.69,III/II
S2244,Omar,Brown,Female,70.57,77.43,62.57,55.07,87.96,3.52,IV/I
S2245,Liam,Smith,Male,80.14,81.75,58.24,60.83,93.13,3.25,III/I
S2246,Emma,Johnson,Male,99.99,59.31,55.23,71.22,97.59,2.26,IV/II
S2247,Emma,Johnson,Female,74.65,88.91,42.98,92.11,72.29,2.07,IV/II
S2248,Sara,Jones,Male,60.42,73.0,90.2,62.74,70.83,3.84,II/II
S2249,Maria,Jones,Male,58.14,92.14,43.86,99.86,73.02,3.23,IV/II
S2250,Omar,Davis,Female,52.12,85.8,93.24,67.76,82.99,3.59,I/II
S2251,Emma,Johnson,Male,77.94,92.11,47.53,69.32,88.77,2.96,III/II
S2252,Liam,Brown,Male,77.23,41.21,43.92,56.11,93.53,2.23,IV/I
S2253,Sara,Smith,Female,60.26,54.61,73.78,84.01,72.81,2.25,I/II
S2254,Ahmed,Williams,Female,84.77,45.4,70.15,62.17,68.17,3.37,I/I
S2255,Sara,Jones,Male,87.06,66.52,69.47,81.44,99.17,2.86,III/I
S2256,Emma,Williams,Female,62.95,93.4,74.47,61.16,61.59,2.4,IV/II
S2257,John,Brown,Female,67.2,68.05,57.22,69.39,61.1,2.98,I/I
S2258,Liam,Jones,Male,99.52,90.98,79.78,92.83,85.77,2.13,IV/I
S2259,John,Williams,Male,68.71,59.63,70.14,86.95,58.98,3.16,III/II
S2260,Omar,Brown,Female,88.04,60.37,60.08,57.73,69.97,2.54,I/II
S2261,John,Smith,Male,72.64,93.73,89.59,80.39,64.62,3.6,I/II
S2262,Omar,Brown,Female,89.67,65.55,83.66,81.43,58.44,2.62,III/I
S2263,Omar,Davis,Female,88.45,87.39,63.62,54.53,78.99,2.91,III/II
S2264,Emma,Jones,Male,83.39,54.2,90.86,73.29,68.68,2.02,IV/II
S2265,John,Johnson,Male,92.74,96.93,95.22,63.03,73.11,2.14,II/II
S2266,Omar,Smith,Female,96.96,74.47,72.21,73.36,59.79,2.78,II/II
S2267,Maria,Williams,Female,79.0,85.56,52.9,88.85,88.39,2.96,III/I
S2268,Ahmed,Jones,Female,61.87,45.37,94.95,57.91,65.74,3.2,III/II
S2269,Sara,Johnson,Female,69.93,69.56,51.37,56.17,67.14,2.58,III/I
S2270,Sara,Brown,Male,87.92,94.06,42.91,63.47,62.61,3.39,III/II
S2271,Emma,Johnson,Female,82.54,92.62,59.65,97.61,71.72,3.72,IV/I
S2272,John,Jones,Male,58.89,42.81,83.62,87.39,73.18,3.56,IV/I
S2273,John,Jones,Male,52.56,58.22,95.4,50.97,76.48,2.08,I/I
S2274,Omar,Davis,Female,84.15,66.6,78.24,70.05,98.38,2.96,IV/II
S2275,Liam,Davis,Male,62.55,50.34,97.11,62.87,95.23,2.21,III/I
S2276,Ali,Johnson,Male,74.98,83.8,45.54,81.91,80.47,2.48,IV/II
S2277,Omar,Brown,Female,87.34,51.07,43.65,72.96,51.95,3.97,III/II
S2278,Ahmed,Johnson,Male,78.13,60.8,76.25,98.22,80.61,2.28,II/II
S2279,Maria,Jones,Male,54.17,79.8,97.97,60.95,54.48,3.0,IV/II
S2280,Sara,Jones,Female,59.28,68.93,70.16,79.39,85.52,3.24,III/II
S2281,Omar,Williams,Female,60.97,84.31,43.09,85.01,69.5,3.4,IV/I
S2282,Ali,Davis,Female,62.89,97.67,53.27,91.28,91.88,3.12,III/II
S2283,Ali,Williams,Female,78.27,46.99,54.69,70.35,97.13,2.02,III/I
S2284,Omar,Smith,Female,75.2,82.57,60.27,84.35,70.86,2.65,I/I
S2285,Emma,Jones,Female,60.16,53.82,42.62,65.16,73.03,3.04,I/I
S2286,Sara,Williams,Female,53.38,64.87,94.29,71.77,79.51,2.18,I/I
S2287,Emma,Johnson,Male,58.57,41.97,70.93,94.78,59.86,2.7,I/I
S2288,Maria,Davis,Male,99.22,48.15,80.26,97.5,96.37,2.07,IV/I
S2289,Ali,Davis,Female,73.43,59.19,44.03,85.94,71.65,2.16,II/I
S2290,Ali,Brown,Male,93.37,60.52,43.25,68.72,58.34,2.79,IV/II
S2291,Ahmed,Johnson,Male,92.44,93.98,75.19,91.0,88.14,2.27,III/I
S2292,Maria,Brown,Female,75.58,84.51,93.24,51.29,60.96,3.14,I/II
S2293,Ali,Williams,Male,85.33,98.33,71.71,55.14,57.18,3.38,III/I
S2294,Maria,Smith,Female,59.64,75.94,92.67,83.07,78.14,3.6,II/I
S2295,Sara,Johnson,Male,84.42,54.5,88.66,64.56,83.57,2.4,I/I
S2296,John,Johnson,Female,63.62,59.66,44.55,97.57,78.48,2.33,II/I
S2297,Ali,Johnson,Male,91.6,59.19,52.12,71.8,82.83,2.21,II/II
S2298,Ahmed,Brown,Male,54.19,59.59,79.46,71.47,55.78,3.27,II/II
S2299,Sara,Williams,Male,88.66,80.38,66.61,83.9,73.8,3.41,IV/II
S2300,Omar,Johnson,Female,55.0,71.85,57.44,88.38,67.85,2.06,IV/I
S2301,Maria,Johnson,Male,94.06,63.13,65.12,73.78,98.67,3.87,III/I
S2302,Omar,Davis,Male,65.21,48.95,66.71,60.7,52.48,2.1,III/I
S2303,Emma,Smith,Female,82.72,41.33,94.63,88.67,64.91,3.08,I/II
S2304,Sara,Davis,Female,74.38,53.13,46.21,66.02,97.09,3.42,IV/I
S2305,Omar,Davis,Male,68.32,46.45,56.78,58.76,99.17,3.74,I/II
S2306,Liam,Smith,Male,82.27,87.13,72.25,81.58,91.25,3.43,II/II
S2307,Liam,Williams,Male,97.38,46.75,81.9,54.52,53.8,3.6,I/I
S2308,Ali,Davis,Male,52.06,83.45,77.84,98.57,78.07,2.68,II/I
S2309,Maria,Williams,Female,95.94,63.14,96.5,81.62,70.01,3.63,I/II
S2310,John,Davis,Male,80.45,44.4,87.74,99.29,90.32,2.16,III/II
S2311,Sara,Jones,Male,90.37,88.76,73.42,66.94,52.75,3.79,I/II
S2312,Ali,Smith,Female,69.19,74.78,52.88,98.56,59.86,3.1,I/I
S2313,Ahmed,Davis,Male,73.59,54.15,67.05,57.28,74.46,3.63,I/I
S2314,Emma,Jones,Male,93.44,93.68,81.6,52.03,57.88,2.9,III/I
S2315,Maria,Brown,Male,70.74,42.72,90.28,51.65,84.64,3.29,II/I
S2316,Sara,Jones,Female,76.73,52.11,97.58,73.24,91.04,3.05,I/I
S2317,Liam,Johnson,Female,51.01,85.12,76.33,54.15,85.23,3.46,IV/I
S2318,Sara,Davis,Male,57.93,82.56,71.62,75.61,72.01,2.16,I/II
S2319,John,Jones,Male,82.08,57.36,41.06,66.38,93.92,2.12,I/II
S2320,Liam,Williams,Female,85.85,43.72,44.33,66.78,56.88,2.49,II/II
S2321,John,Brown,Male,79.13,91.48,49.37,81.78,63.02,2.32,I/I
S2322,Ahmed,Davis,Male,57.17,58.82,43.29,58.15,74.48,3.74,III/II
S2323,Emma,Johnson,Female,72.27,51.74,64.05,88.33,53.07,2.44,III/I
S2324,Ahmed,Jones,Female,67.75,70.96,60.21,79.1,54.78,3.95,II/I
S2325,Ali,Brown,Female,74.78,94.61,78.24,95.75,69.87,2.67,III/II
S2326,Ali,Davis,Male,93.52,42.61,72.14,68.24,97.19,2.36,III/I
S2327,Ahmed,Brown,Male,88.79,85.95,75.76,99.14,95.42,3.58,I/II
S2328,Emma,Johnson,Male,54.2,74.35,68.32,78.79,73.3,3.32,III/II
S2329,Ahmed,Jones,Male,94.52,65.53,56.66,98.67,57.11,3.0,III/I
S2330,Emma,Brown,Female,73.59,84.64,97.17,51.35,58.91,3.11,I/II
S2331,Emma,Brown,Male,87.19,97.95,45.18,86.4,68.88,3.44,I/II
S2332,Omar,Smith,Male,57.0,53.75,96.33,90.83,60.5,2.46,I/II
S2333,Liam,Brown,Female,83.54,48.62,58.67,52.66,54.15,3.99,I/II
S2334,Maria,Smith,Female,61.82,94.77,70.76,78.95,83.69,3.95,IV/I
S2335,Emma,Jones,Male,71.92,80.14,46.53,90.1,79.07,3.3,I/II
S2336,John,Davis,Female,50.84,66.28,44.26,78.05,64.56,2.4,II/II
S2337,Emma,Davis,Female,57.58,74.4,65.77,53.19,88.95,3.36,III/II
S2338,Emma,Jones,Male,54.6,84.74,84.5,84.67,88.8,2.14,III/I
S2339,Emma,Jones,Male,61.99,86.38,56.16,53.03,74.55,2.06,II/II
S2340,Omar,Williams,Male,55.0,95.19,73.74,90.87,54.83,2.52,IV/I
S2341,Liam,Jones,Male,84.6,65.61,56.72,52.15,95.92,2.93,IV/II
S2342,Omar,Brown,Female,51.45,57.6,63.32,56.87,83.43,3.74,IV/II
S2343,Ali,Davis,Female,80.89,78.38,94.39,63.76,62.35,3.45,II/II
S2344,Omar,Johnson,Male,57.04,64.94,91.35,81.67,80.52,3.49,I/I
S2345,John,Davis,Male,97.26,75.68,70.96,98.82,70.25,2.85,I/I
S2346,John,Smith,Female,96.65,65.2,54.29,55.89,81.77,2.69,I/I
S2347,Omar,Davis,Male,61.28,49.18,51.59,57.14,73.69,2.74,II/I
S2348,Liam,Williams,Male,80.72,68.17,97.25,68.44,74.27,3.98,I/I
S2349,Ahmed,Jones,Male,51.4,81.46,52.16,91.81,86.79,2.08,III/I
S2350,Maria,Jones,Male,96.59,87.96,88.49,73.36,80.69,3.73,II/II
